patient_14_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_21_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_12_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_31_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_6_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_10_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_13_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_28_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_29_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_33_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_11_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_22_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_18_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_9_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_32_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_27_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_16_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_30_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_26_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_7_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_4_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_14_Relapse_ATACseq_REP1.mLb.clN.sorted.bam	patient_7_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_20_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_26_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_25_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_23_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_24_Remission_ATACseq_REP1.mLb.clN.sorted.bam	patient_17_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_27_Primary_ATACseq_REP1.mLb.clN.sorted.bam	patient_5_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_8_Healthy_ATACseq_REP1.mLb.clN.sorted.bam	patient_19_Primary_ATACseq_REP1.mLb.clN.sorted.bam
chr5-129608379-129609165	2.19008650794997	4.44833302281471	3.54821558233091	5.57205844927487	5.44423152371056	4.55369739209785	2.19008650794997	3.83174163429096	3.82295452261484	3.73661325035933	2.19008650794997	4.33940014466	4.37446376559964	4.64329828472888	5.0766629839823	4.97724441418173	2.19008650794997	3.72016545187383	4.35539415638789	5.51515498505281	3.18861613454688	4.80639150854065	3.15406958513768	4.56406959096881	4.02765542064148	4.00357901357519	3.41236732521092	4.99566560212047	4.28344691341555	3.82190680497628	3.16027169593464	5.07171130386827	6.2053124466129
chr4-117361080-117361251	2.19008650794997	5.05933168313457	2.19008650794997	3.55232020085015	3.23806367316622	5.23561601346385	4.1576192043155	4.25371159686787	3.22616394735835	4.46576726820586	2.19008650794997	5.00017831104417	4.37446376559964	2.19008650794997	3.68945096989526	4.75541685591539	3.50035219952915	4.12819334087842	2.19008650794997	3.77737587387882	3.18861613454688	4.0243479033506	3.15406958513768	3.22284030987599	3.08385578273628	3.06846438077865	3.77491880307698	2.99655378929956	3.25299316239068	3.45273521452635	5.30657377279154	3.23387387592797	4.2022800870916
chr1-200944522-200944642	2.19008650794997	4.44833302281471	3.54821558233091	2.19008650794997	3.23806367316622	3.21627903778701	3.74622547654946	2.19008650794997	3.82295452261484	3.73661325035933	2.19008650794997	4.02888710449233	3.10566581874436	3.67062857578912	4.40867018899665	3.75936471694772	4.63359136581217	3.72016545187383	3.64574139223712	5.00043242511829	3.18861613454688	2.19008650794997	3.15406958513768	4.23894251053889	3.63159567256398	3.06846438077865	3.77491880307698	3.51077175287189	3.8583294227388	4.11559871030359	4.72500975002661	4.84730663107671	2.19008650794997
chr17-76754929-76756360	7.86271427297591	9.69292046253654	9.18608583259192	8.66527563392494	9.71022989948633	8.41122106683654	9.3563837549813	8.90284131299184	10.0092305250488	10.4586559124983	8.75919524078336	9.92021193922224	8.24728009095706	9.65338601486843	8.4363888989772	9.65044430840446	7.64677077593992	9.96530760399799	8.40339559730487	8.77850160148083	9.7185416417263	8.17733024078074	9.76855436890639	9.46389225118945	9.73845567036337	9.72479856460784	9.81194400611043	9.60798678194449	9.43136246843821	9.15406020833233	9.04919940496532	9.10852643667147	10.7317988159835
chr3-178612170-178612281	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	4.81844271597825	3.16852302563917	3.83174163429096	3.22616394735835	3.16135611395696	3.36172746006668	4.59477402570761	2.19008650794997	2.19008650794997	4.09342259235336	2.19008650794997	2.19008650794997	2.19008650794997	3.64574139223712	3.19183200859628	2.19008650794997	4.0243479033506	2.19008650794997	3.22284030987599	3.63159567256398	2.19008650794997	2.19008650794997	2.99655378929956	2.19008650794997	2.955349006718	4.14513000270631	2.19008650794997	4.66281511950405
chr5-13403942-13404103	2.19008650794997	4.00678084317496	2.19008650794997	2.19008650794997	4.26146691477983	2.19008650794997	3.16852302563917	3.83174163429096	3.82295452261484	2.19008650794997	4.44045186746796	4.59477402570761	2.19008650794997	4.07206564640623	3.12636879735318	2.19008650794997	2.19008650794997	3.14912081910646	3.09420846547704	3.77737587387882	3.18861613454688	4.33451929061303	2.19008650794997	3.22284030987599	3.63159567256398	3.06846438077865	3.41236732521092	3.51077175287189	3.8583294227388	4.11559871030359	5.59484259226321	2.19008650794997	3.52177769697263
chr16-75226014-75226115	5.36019504082998	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	3.21627903778701	3.16852302563917	2.19008650794997	3.22616394735835	4.14677347327266	2.19008650794997	3.08464565433919	3.10566581874436	2.19008650794997	4.09342259235336	2.19008650794997	2.19008650794997	3.14912081910646	3.64574139223712	2.19008650794997	2.19008650794997	3.62869448644119	4.13571822740435	3.22284030987599	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	3.45273521452635	3.73515741264756	2.19008650794997	3.52177769697263
chr6-85291331-85292336	8.63323410195993	5.05933168313457	7.9492385185047	7.8251356654598	6.08530901279938	7.19455487652941	3.74622547654946	6.79431178554689	7.58154964560132	6.45692838903164	5.05072931222824	6.23122003463269	9.34806212074357	6.36081987331537	6.8719264243357	6.07497103825825	8.17090302771037	6.86501111551533	7.04233339903814	7.14765929701226	5.35739647527366	8.07663978346947	6.51300689535246	5.95042555173757	8.9597398645289	6.34114518631579	5.55914390721167	5.39769200654415	3.8583294227388	5.95500862496202	5.13749914165875	6.44163571867684	5.52663457927206
chr16-60607381-60607729	3.77518665943821	4.44833302281471	4.23519755801679	3.55232020085015	4.85414688411525	5.40625224557834	3.74622547654946	4.25371159686787	3.22616394735835	4.72684215321764	2.19008650794997	4.59477402570761	3.66135344544289	5.05142154067037	4.40867018899665	4.75541685591539	4.17549371340426	4.12819334087842	4.61151878896711	5.65269019498796	3.77308817759327	3.62869448644119	3.72682382088786	4.82923271987736	4.5933871983276	3.06846438077865	4.9972740206566	4.1885327781261	2.19008650794997	4.56806405861698	4.72500975002661	4.84730663107671	4.66281511950405
chr2-122798770-122798966	3.77518665943821	3.36728071604314	2.19008650794997	4.24029498604534	3.8386704413841	3.21627903778701	2.19008650794997	3.23281346345423	2.19008650794997	3.73661325035933	3.36172746006668	3.08464565433919	2.19008650794997	2.19008650794997	4.40867018899665	4.1724296360999	2.19008650794997	2.19008650794997	4.82895531728542	4.19270396760951	3.18861613454688	4.33451929061303	3.15406958513768	2.19008650794997	2.19008650794997	4.00357901357519	2.92697398016985	3.51077175287189	3.25299316239068	2.19008650794997	5.45789620891511	3.83314173199605	2.19008650794997
chr3-146112639-146112773	3.77518665943821	2.19008650794997	2.19008650794997	2.19008650794997	3.8386704413841	4.22919910972348	3.74622547654946	3.23281346345423	3.22616394735835	2.19008650794997	5.47825963358578	2.19008650794997	3.66135344544289	2.19008650794997	2.19008650794997	3.17833930361434	4.17549371340426	3.14912081910646	4.35539415638789	3.19183200859628	3.18861613454688	3.62869448644119	2.19008650794997	2.19008650794997	3.08385578273628	4.00357901357519	4.06441358281704	2.19008650794997	3.25299316239068	2.955349006718	2.19008650794997	3.83314173199605	2.19008650794997
chr4-87443402-87444209	3.77518665943821	4.44833302281471	3.54821558233091	3.55232020085015	4.26146691477983	5.23561601346385	3.74622547654946	4.57978323611529	4.56931324777932	3.16135611395696	4.77762216992811	5.79505239862741	5.0389416804963	4.07206564640623	5.39521566657999	5.16946569963617	2.19008650794997	5.11761465092733	6.58530833170082	4.19270396760951	5.18751237021359	4.80639150854065	4.9351362556056	6.25090230613337	4.5933871983276	6.27141222017336	5.3598378993219	5.71175674529498	3.25299316239068	5.31051666956927	5.59484259226321	5.43696002670485	4.2022800870916
chr10-22764600-22766924	4.99761840715308	7.03557864612133	6.2462583156074	5.33643956760475	7.83713969447028	7.91342959700561	7.19236266923479	8.17983772154665	4.83468641159169	5.94362123353532	8.66074445403956	8.0618265619666	8.18848901685021	8.1621697768783	7.06396425980022	7.25465788544953	5.69586369598832	7.31872204355524	8.10310879914999	7.1003498349728	7.61347750827524	6.92663078025463	8.28809438999161	7.61087308678324	6.15230336882453	8.16816158399029	7.74448420269617	8.11878582508888	7.80249796911102	7.2425565044911	6.88699248043367	7.73389813867038	8.13679447103047
chrX-4137748-4138703	2.19008650794997	4.44833302281471	2.19008650794997	2.19008650794997	4.58803044306896	3.21627903778701	4.7389287072522	5.96844393802479	4.83468641159169	6.52717697972713	4.44045186746796	3.08464565433919	4.63147220616009	5.05142154067037	5.39521566657999	4.75541685591539	4.98075184866398	5.11761465092733	3.09420846547704	4.19270396760951	4.18788038549469	4.0243479033506	2.19008650794997	4.23894251053889	5.89189485890355	4.56624794890601	2.92697398016985	4.64782306558832	3.8583294227388	4.35949722079782	3.16027169593464	5.07171130386827	5.52663457927206
chr1-209223571-209223703	2.19008650794997	4.00678084317496	3.54821558233091	3.55232020085015	3.8386704413841	3.21627903778701	2.19008650794997	3.83174163429096	3.82295452261484	3.73661325035933	2.19008650794997	3.08464565433919	2.19008650794997	2.19008650794997	3.12636879735318	3.75936471694772	2.19008650794997	3.72016545187383	2.19008650794997	3.19183200859628	2.19008650794997	2.19008650794997	2.19008650794997	3.81855755507301	3.63159567256398	3.06846438077865	3.41236732521092	3.88909207337146	2.19008650794997	3.45273521452635	4.94594666097887	3.83314173199605	2.19008650794997
chr2-38731507-38731592	2.19008650794997	2.19008650794997	3.54821558233091	3.55232020085015	2.19008650794997	2.19008650794997	3.16852302563917	2.19008650794997	3.82295452261484	2.19008650794997	4.77762216992811	3.08464565433919	3.10566581874436	2.19008650794997	3.12636879735318	3.17833930361434	4.17549371340426	2.19008650794997	2.19008650794997	2.19008650794997	3.77308817759327	3.62869448644119	3.15406958513768	2.19008650794997	3.08385578273628	3.61049581926729	3.77491880307698	3.88909207337146	2.19008650794997	2.955349006718	4.14513000270631	3.83314173199605	2.19008650794997
chr18-33169056-33169304	4.99761840715308	6.41189534764071	6.70669126537671	5.9520772724653	5.59725686626592	7.14719426486722	7.39572031750318	6.07581056522881	4.56931324777932	5.59684789168735	5.28027373005542	6.23122003463269	4.06152768658746	5.9485761850183	5.0766629839823	6.33774143474612	4.17549371340426	5.11761465092733	4.04376906308587	5.00043242511829	6.4352267792632	5.31071449106198	5.82331501717938	5.05314373694698	5.687863650527	4.7822069890742	5.46292989555663	4.43637846994532	4.87841946584544	5.71304471520037	4.94594666097887	5.85433726617509	7.22819279819203
chr2-43688788-43689044	2.19008650794997	4.78593912955918	4.69866108869884	5.0546820064969	5.86182328892047	3.21627903778701	3.74622547654946	4.84557340813659	3.22616394735835	2.19008650794997	2.19008650794997	4.02888710449233	3.10566581874436	4.86174376840165	3.12636879735318	4.75541685591539	3.50035219952915	5.11761465092733	5.91251675120743	2.19008650794997	4.77259755312614	4.33451929061303	4.9351362556056	4.82923271987736	3.63159567256398	4.31217235100488	5.12851612756956	5.27572125797604	2.19008650794997	4.75025230016974	4.46401059490038	5.72816864935685	4.2022800870916
chr12-16090760-16090876	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	4.81844271597825	2.19008650794997	2.19008650794997	3.22616394735835	3.16135611395696	3.36172746006668	2.19008650794997	3.10566581874436	2.19008650794997	3.68945096989526	3.75936471694772	2.19008650794997	3.72016545187383	2.19008650794997	3.77737587387882	3.18861613454688	4.0243479033506	3.72682382088786	4.23894251053889	2.19008650794997	2.19008650794997	3.41236732521092	3.51077175287189	2.19008650794997	3.45273521452635	2.19008650794997	3.83314173199605	2.19008650794997
chr6-44332176-44332685	6.43820962644943	5.6613941943437	5.04888329282667	5.33643956760475	5.2730276914427	5.23561601346385	4.7389287072522	5.06993101605305	5.25264203679424	5.13942650280425	5.65232498417927	4.81166963216777	6.11430251874353	5.50517129939938	4.09342259235336	4.97724441418173	4.98075184866398	6.43315809728826	5.70822658240155	5.89374704111014	4.50966128553461	6.1480040838036	3.72682382088786	4.82923271987736	4.33807586966427	4.97000813423842	4.06441358281704	5.14247833014445	3.25299316239068	5.42215636428396	4.14513000270631	3.83314173199605	2.19008650794997
chr4-5214043-5214690	3.77518665943821	4.78593912955918	7.33566428284035	7.13708643989479	4.26146691477983	4.55369739209785	7.10225102458407	7.27175238994435	6.50562388780769	7.80562813550735	5.65232498417927	3.08464565433919	6.27362962875943	4.38577151349835	7.23341678476754	4.49317288701063	4.17549371340426	4.44589926351917	3.64574139223712	3.19183200859628	4.18788038549469	4.33451929061303	3.72682382088786	4.56406959096881	7.33253944764202	3.06846438077865	5.3598378993219	4.1885327781261	8.65166267140131	2.955349006718	4.46401059490038	5.72816864935685	2.19008650794997
chr4-45556372-45556625	2.19008650794997	2.19008650794997	3.54821558233091	4.24029498604534	3.23806367316622	2.19008650794997	4.1576192043155	2.19008650794997	3.22616394735835	3.73661325035933	3.99964727766594	4.02888710449233	4.06152768658746	3.67062857578912	4.40867018899665	4.1724296360999	2.19008650794997	4.70611200743982	3.64574139223712	3.19183200859628	4.18788038549469	3.62869448644119	3.72682382088786	4.23894251053889	3.08385578273628	2.19008650794997	4.51185835471415	2.99655378929956	3.25299316239068	3.45273521452635	3.73515741264756	5.85433726617509	4.66281511950405
chr6-161686564-161686866	3.77518665943821	4.00678084317496	3.54821558233091	4.24029498604534	3.8386704413841	3.21627903778701	3.74622547654946	3.23281346345423	4.83468641159169	4.14677347327266	3.99964727766594	5.3162954504496	4.06152768658746	4.07206564640623	4.8864240888706	5.49080027582055	2.19008650794997	4.70611200743982	5.01787227118648	3.77737587387882	4.77259755312614	5.44603433788974	4.45394787160187	4.23894251053889	4.81023771348443	5.42014683759294	4.51185835471415	5.39769200654415	3.25299316239068	4.56806405861698	5.30657377279154	7.91855141677353	2.19008650794997
chr18-75890110-75890870	8.49407111397775	5.05933168313457	6.80201886856391	5.33643956760475	3.23806367316622	5.55882407121689	4.47735661067468	5.43511718705587	4.83468641159169	4.46576726820586	5.65232498417927	4.59477402570761	3.66135344544289	4.38577151349835	5.39521566657999	4.75541685591539	3.50035219952915	5.28635943981213	4.35539415638789	8.65296741942688	5.64684360475218	8.03430985035308	4.13571822740435	5.24692671359977	5.16538531299992	4.31217235100488	5.3598378993219	5.14247833014445	4.28344691341555	5.05741231180613	5.13749914165875	4.5814503496686	2.19008650794997
chr7-73139969-73141387	7.68214148757705	7.46959367775682	7.6748274195315	6.89790199363516	7.74184970302125	7.66708284072884	8.52220318639564	7.02616551617863	8.26027415230175	6.83475785019688	8.36805674872962	7.61946962162036	7.26878495767798	7.67770543392033	7.01829771179917	7.37659171574291	7.05390452046337	7.3571354266761	7.08521320192642	7.51541637527056	7.96855752354797	7.01635390952365	7.819008508511	6.89618703156287	7.02078670653744	8.26103967532384	7.86232036704012	7.66379452184558	7.77001674917878	7.30214449469562	7.30146099803066	7.13146129411933	8.2060695416591
chr8-60137348-60138319	2.19008650794997	4.78593912955918	4.23519755801679	4.24029498604534	5.44423152371056	5.04205598057496	4.7389287072522	6.26918890488372	5.25264203679424	4.14677347327266	4.77762216992811	5.16687789390002	3.10566581874436	6.28726077976624	5.655995402161	4.49317288701063	4.17549371340426	4.44589926351917	4.82895531728542	4.7779570042614	6.18732832736334	4.33451929061303	4.71451136576236	4.56406959096881	5.45014857324645	4.7822069890742	6.62730552247795	5.39769200654415	4.28344691341555	5.31051666956927	5.71990902626666	5.07171130386827	5.01136856638475
chr12-71464303-71464439	3.77518665943821	3.36728071604314	2.19008650794997	4.70420554049321	2.19008650794997	4.55369739209785	2.19008650794997	4.57978323611529	2.19008650794997	3.16135611395696	2.19008650794997	4.33940014466	3.10566581874436	2.19008650794997	3.12636879735318	4.49317288701063	3.50035219952915	3.14912081910646	2.19008650794997	5.51515498505281	3.77308817759327	3.62869448644119	3.15406958513768	3.81855755507301	4.5933871983276	3.06846438077865	3.41236732521092	2.99655378929956	2.19008650794997	3.82190680497628	3.16027169593464	3.23387387592797	5.01136856638475
chr5-42889175-42890269	7.04826685509783	6.90308447795039	7.57038842231446	6.50114989477483	7.32611871127897	7.59831219172689	7.46966289812893	6.85586090165488	6.95912368334016	6.65817671995912	7.8655386224298	7.3688294483796	6.77772066554316	7.16457478451361	6.06820959945246	6.69109136787249	7.69458492653637	6.57027376302618	7.35423750539506	7.36340360155083	6.83111825596412	6.97218973264969	7.20679253844871	6.64416468600465	6.93105320077798	6.94430717477716	6.87172284521009	6.95627491064614	7.16717487413662	6.78041393170018	6.4548292707091	7.70068694748543	6.2053124466129
chr8-83440753-83441098	2.19008650794997	2.19008650794997	2.19008650794997	3.55232020085015	2.19008650794997	3.21627903778701	3.16852302563917	4.57978323611529	3.82295452261484	2.19008650794997	2.19008650794997	4.59477402570761	4.63147220616009	5.36918512762833	3.12636879735318	4.75541685591539	4.17549371340426	3.72016545187383	4.04376906308587	2.19008650794997	2.19008650794997	5.1613758552735	4.13571822740435	3.81855755507301	4.5933871983276	4.00357901357519	4.06441358281704	4.83220240782544	3.25299316239068	3.45273521452635	3.16027169593464	4.5814503496686	5.72847923878131
chr2-71185545-71186744	7.31957009735296	6.50626722396074	6.49476563178007	6.38221120486833	6.27877352427152	6.63189154942052	6.05646096014139	5.26404822920292	5.05874705613722	6.71947015460305	6.4967983419292	6.07220789258328	6.41709799701352	6.28726077976624	7.01829771179917	5.97554849678185	6.97865200999814	4.92648557183734	6.58530833170082	6.83729219590297	6.35723287815073	6.97218973264969	6.20898846209753	6.05768995670075	5.7934831078564	5.952925133839	6.83375519794611	6.18814408407455	5.47001695579237	5.87877567806208	6.30316727031968	6.17766738595489	5.72847923878131
chr9-130138028-130138142	2.19008650794997	4.00678084317496	2.19008650794997	3.55232020085015	3.23806367316622	3.80986776318371	3.16852302563917	3.23281346345423	4.24386989170553	4.46576726820586	2.19008650794997	3.08464565433919	2.19008650794997	3.67062857578912	4.09342259235336	3.75936471694772	3.50035219952915	3.14912081910646	2.19008650794997	4.7779570042614	3.77308817759327	2.19008650794997	3.72682382088786	4.23894251053889	3.63159567256398	2.19008650794997	2.92697398016985	2.99655378929956	2.19008650794997	4.11559871030359	4.46401059490038	3.23387387592797	2.19008650794997
chr3-50185324-50185473	2.19008650794997	3.36728071604314	3.54821558233091	3.55232020085015	3.23806367316622	2.19008650794997	4.1576192043155	3.83174163429096	4.24386989170553	4.9478332855452	3.36172746006668	2.19008650794997	2.19008650794997	3.67062857578912	4.8864240888706	3.75936471694772	3.50035219952915	3.72016545187383	4.61151878896711	3.19183200859628	4.77259755312614	4.58966232566214	3.72682382088786	4.23894251053889	3.63159567256398	3.61049581926729	3.77491880307698	2.99655378929956	2.19008650794997	3.82190680497628	5.30657377279154	4.25527906525497	2.19008650794997
chr6-167681629-167681799	2.19008650794997	2.19008650794997	4.69866108869884	3.55232020085015	3.23806367316622	3.21627903778701	3.16852302563917	2.19008650794997	3.82295452261484	3.73661325035933	2.19008650794997	4.02888710449233	2.19008650794997	3.67062857578912	3.68945096989526	3.75936471694772	2.19008650794997	3.72016545187383	3.09420846547704	2.19008650794997	5.18751237021359	4.80639150854065	2.19008650794997	4.56406959096881	3.63159567256398	2.19008650794997	4.69242600456675	3.51077175287189	2.19008650794997	2.955349006718	4.14513000270631	2.19008650794997	4.2022800870916
chr13-57749938-57750027	2.19008650794997	3.36728071604314	2.19008650794997	2.19008650794997	3.23806367316622	3.80986776318371	3.74622547654946	3.83174163429096	2.19008650794997	3.16135611395696	3.99964727766594	4.33940014466	4.37446376559964	4.07206564640623	2.19008650794997	3.17833930361434	4.63359136581217	4.12819334087842	3.09420846547704	4.19270396760951	3.77308817759327	3.08173588861564	2.19008650794997	2.19008650794997	3.08385578273628	3.61049581926729	2.92697398016985	2.99655378929956	3.25299316239068	3.45273521452635	4.72500975002661	3.23387387592797	2.19008650794997
chr7-90701110-90701197	3.77518665943821	2.19008650794997	5.33047678634198	4.24029498604534	3.23806367316622	2.19008650794997	4.1576192043155	3.23281346345423	2.19008650794997	3.16135611395696	3.36172746006668	3.08464565433919	4.06152768658746	3.11248823452756	3.68945096989526	2.19008650794997	3.50035219952915	3.72016545187383	2.19008650794997	3.19183200859628	2.19008650794997	4.0243479033506	3.72682382088786	2.19008650794997	3.08385578273628	2.19008650794997	2.92697398016985	2.99655378929956	3.25299316239068	2.955349006718	3.73515741264756	5.26586373066891	3.52177769697263
chr12-63792974-63793141	3.77518665943821	2.19008650794997	2.19008650794997	4.70420554049321	3.8386704413841	2.19008650794997	5.32145072729355	3.23281346345423	3.22616394735835	2.19008650794997	5.47825963358578	5.00017831104417	4.06152768658746	3.67062857578912	3.68945096989526	3.17833930361434	3.50035219952915	3.14912081910646	4.35539415638789	3.77737587387882	3.77308817759327	3.62869448644119	3.15406958513768	2.19008650794997	4.02765542064148	4.56624794890601	3.41236732521092	4.64782306558832	2.19008650794997	2.955349006718	4.46401059490038	3.83314173199605	2.19008650794997
chr22-28183707-28183793	4.99761840715308	4.44833302281471	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	3.16852302563917	3.83174163429096	2.19008650794997	3.73661325035933	2.19008650794997	2.19008650794997	2.19008650794997	2.19008650794997	3.12636879735318	3.75936471694772	2.19008650794997	2.19008650794997	3.09420846547704	3.19183200859628	3.77308817759327	4.0243479033506	3.72682382088786	3.81855755507301	2.19008650794997	3.06846438077865	4.06441358281704	2.99655378929956	2.19008650794997	4.11559871030359	4.14513000270631	2.19008650794997	2.19008650794997
chr14-106227525-106228809	2.19008650794997	5.05933168313457	5.56598103256575	5.0546820064969	5.2730276914427	4.81844271597825	5.61006887241359	5.43511718705587	4.56931324777932	5.30853285984589	5.05072931222824	5.98560679967159	5.20633515894913	4.07206564640623	7.01829771179917	3.17833930361434	4.17549371340426	5.92041199476424	6.52429106941751	5.19313974956755	6.27478034183248	5.44603433788974	5.70831550816072	5.05314373694698	5.7934831078564	4.31217235100488	6.21965049723214	4.99566560212047	5.10365919127448	5.95500862496202	7.21909926267802	5.72816864935685	2.19008650794997
chr9-91538566-91539109	7.23468084226459	6.20233213213662	7.20223070419873	6.8084682569617	7.03599537635923	6.63189154942052	6.05646096014139	7.40125492238091	8.58241971546738	4.9478332855452	5.28027373005542	7.0652953123382	6.11430251874353	7.61895205351421	6.81963887906451	5.49080027582055	7.38058006235406	6.86501111551533	6.90547201491801	6.3633067952314	7.74179577622493	7.92270999398043	7.11946704039212	5.95042555173757	7.67419991864619	7.15259199294322	5.73422845350868	6.4919002278382	8.80381167287088	5.525774118935	7.7749140682732	7.73389813867038	6.84953209159407
chr10-119018879-119019251	2.19008650794997	3.36728071604314	4.23519755801679	3.55232020085015	4.58803044306896	5.93851619158496	7.05499269798873	4.25371159686787	3.82295452261484	5.30853285984589	5.94783279508386	5.00017831104417	5.35630983081232	3.67062857578912	4.09342259235336	5.16946569963617	3.50035219952915	3.14912081910646	5.33456475414455	3.77737587387882	4.99491987163067	5.1613758552735	3.72682382088786	4.23894251053889	4.5933871983276	5.28512728332553	5.3598378993219	4.83220240782544	4.61138936995435	5.71304471520037	3.73515741264756	5.07171130386827	2.19008650794997
chr8-121464846-121465600	4.51217978218187	6.50626722396074	4.69866108869884	5.77454439952713	6.86564622850215	6.14549142453768	5.61006887241359	7.22586607832297	6.06374018285708	6.04287566589571	6.4967983419292	6.50470457638828	5.83650758326014	6.7916025698749	5.7706044996016	6.33774143474612	5.87254479807161	6.86501111551533	6.46057874213082	5.77824748169457	6.09423119322567	6.36847609437883	6.12179987643894	6.15752820280387	5.89189485890355	6.59058158676576	6.27736552612221	6.25422747233532	6.00459962750815	5.79828870195087	4.94594666097887	6.59410554894761	6.76022351495832
chrX-5491528-5491836	2.19008650794997	4.00678084317496	4.23519755801679	4.24029498604534	3.8386704413841	4.81844271597825	3.16852302563917	5.06993101605305	5.84051677288554	4.14677347327266	2.19008650794997	2.19008650794997	4.37446376559964	4.38577151349835	4.8864240888706	2.19008650794997	4.17549371340426	4.12819334087842	4.04376906308587	3.19183200859628	2.19008650794997	3.08173588861564	2.19008650794997	3.22284030987599	4.81023771348443	3.06846438077865	2.92697398016985	2.99655378929956	5.47001695579237	2.955349006718	2.19008650794997	2.19008650794997	4.66281511950405
chr3-93560256-93561095	5.64970582892267	6.59484309431979	5.04888329282667	7.77879731229571	6.27877352427152	6.32646451935098	5.32145072729355	6.26918890488372	6.95912368334016	7.52576885214945	6.19298099190889	6.73451530649045	5.93516989874376	7.03574226050365	6.06820959945246	6.41567446257312	6.1718223342055	6.43315809728826	6.85680590989379	5.51515498505281	5.35739647527366	7.05920618147561	6.29120679576521	6.25090230613337	7.06364371119019	7.07284910854584	6.53567563815919	6.64754036169556	7.59564263431925	5.525774118935	5.13749914165875	5.97035388519307	6.56308608115315
chr2-153908781-153908913	2.19008650794997	2.19008650794997	3.54821558233091	3.55232020085015	4.58803044306896	3.21627903778701	4.1576192043155	3.23281346345423	3.82295452261484	4.72684215321764	3.99964727766594	3.63267625175254	3.66135344544289	2.19008650794997	3.12636879735318	3.75936471694772	4.98075184866398	2.19008650794997	3.64574139223712	4.7779570042614	3.77308817759327	4.0243479033506	4.13571822740435	3.22284030987599	3.08385578273628	3.06846438077865	2.92697398016985	3.88909207337146	3.25299316239068	4.56806405861698	4.14513000270631	3.23387387592797	2.19008650794997
chr13-87698958-87699310	2.19008650794997	4.00678084317496	2.19008650794997	2.19008650794997	3.8386704413841	2.19008650794997	3.16852302563917	3.83174163429096	5.05874705613722	4.9478332855452	3.99964727766594	4.81166963216777	2.19008650794997	4.07206564640623	3.68945096989526	4.1724296360999	2.19008650794997	4.12819334087842	4.35539415638789	2.19008650794997	3.18861613454688	5.56974296097158	4.71451136576236	4.82923271987736	4.33807586966427	3.06846438077865	4.06441358281704	2.99655378929956	2.19008650794997	2.19008650794997	4.46401059490038	3.23387387592797	5.01136856638475
chr4-172759382-172759517	2.19008650794997	4.78593912955918	3.54821558233091	2.19008650794997	2.19008650794997	4.81844271597825	3.16852302563917	2.19008650794997	3.82295452261484	3.73661325035933	2.19008650794997	2.19008650794997	3.10566581874436	2.19008650794997	4.40867018899665	3.17833930361434	2.19008650794997	3.72016545187383	3.09420846547704	2.19008650794997	3.18861613454688	4.33451929061303	3.72682382088786	2.19008650794997	2.19008650794997	2.19008650794997	3.77491880307698	2.19008650794997	2.19008650794997	3.45273521452635	4.46401059490038	4.25527906525497	3.52177769697263
